,text,label_x,label_y,label_z
147,Nhìn số ca chấn_thương của bale . Tôi khâm_phục đội_ngũ bác_sĩ thể_thao mà real dùng để chữa_trị cho bale . Tôi thật ngạc_nhiên khi bale vẫn chạy được . Vẫn đá hay với số_lượng chấn_thương như thế .,1,0,4
148,"Không biết tốt xấu thế_nào nhưng sự_thật là từ hồi có xe hàn thì xe nhật mới chịu thay_đổi mẫu_mã , tăng option cho người tiêu_dùng .",0,0,2
149,"Nếu con bạn sử_dụng điện_thoại như bạn muốn thì quá tuyệt_vời . Tiếc là đại đa_số chúng sẽ chỉ học khi bạn bên cạch và 95 thời_gian còn lại chúng chơi game , chat chít yêu_đương , xem phim và mạng xã_hội .",0,0,8
150,"Pha đột_phá phút 50 quá đẹp , đúng chuẩn thương_hiệu m10 !",0,0,4
151,Chuyến bay cuối_cùng .,0,0,7
152,Tôi không thấy hay gì cả . Có_lẽ gu âm_nhạc của tôi không thích thể_loại này . Nghe một_hai lần dễ bị stress lắm .,0,1,5
153,Cứ nhìn các cuộc tập_họp người và không đeo khẩu_trang trong mùa bầu_cử thì cũng hiểu vì_sao mĩ đứng nhất thế_giới về dịch_bệnh covid 19 .,1,0,1
154,Qua đây mới thấy cái hệ_thống luật_pháp ở việt_nam và những người thực_thi pháp_luật còn bất_cập . Một bé bị bạo_hành tới 3 năm sau bao lần báo_cáo mà vẫn không giải_quyết dứt_khoát để bé phải rơi vào cảnh đó .,1,0,6
155,Trăm năm nước chảy đá mòncòn người sử_dụng thì còn bán buônchuyên án ma_túy thấy buồnbắt vài trăm bánh chuyện luôn thấy hoàitrách mình hay trách tại aicái vòi bạch tuột dài_dài bung ramong yên bình đến nước tacác anh chiến_sĩ xông_pha vững_lòng !,1,0,6
156,"Con mình đang học cấp 3 , lại là bé trai , tính thì ham chơi , khi nào có bài kiểm_tra thì cháu mới học . Bgd thay_đổi như này , cháu nào có ý_thức học thì tốt , cháu nào còn lười_biếng , ỷ thì thầy cô và cha_mẹ phải lo_lắng nhiều . Điểm mạnh của việc thay_đổi này là tạo điều_kiện cho các cháu học được tính tự_lập , tự học , khả_năng thuyết_trình , tin_học , giúp cho việc học lên đại_học , cao_đẳng đỡ bỡ_ngỡ . Khuyết_điểm là khổ cho các thầy cô , kiểm_tra thường_xuyên thì mới biết học_sinh mình nắm vững phần_nào , cần bổ_sung kiến_thức phần_nào , còn kịp_thời sửa kịp , chứ chỉ thông_qua vài bài kiểm_tra thế này , tôi sợ thầy cô sẽ khó sát_sao khả_năng học của từng học_sinh .",1,0,8
157,Điểm_sàn tăng 2 điểm thì tình_hình năm nay phải 24 điểm trở lên mới hy_vọng trúng_tuyển đại_học ngân_hàng .,0,0,8
158,Ý trời đang không cho trump đắc_cử .,0,0,1
159,800 thì chọn santafe máy dầu 2015 2016 .,1,0,2
160,"Covid nó chỉ né những ai có trách_nhiệm , thận_trọng , thấy được hậu_quả nghiêm_trọng . Nó sẽ không chừa một ai kể_cả nguyên_thủ của cường_quốc số 1 tg , có nhiều ngàn tỷ đô . Thái_độ khinh_suất , xem_thường , covid đều cho nếm_trải hậu_quả nhãn_tiền .",1,1,1
161,"Ở tuổi 74 , thật_sự là rất đáng lo_ngại về sức_khỏe cho ông , vì covid 19 tấn_công mạnh vào người già chứ không phải tấn_công tt .",1,0,1
162,Quá rẻ cho 2 mạng người .,0,1,6
163,"Hi_vọng cậu thành_công cùng pháo_thủ nhé , arteta .",0,0,4
164,"Nhiều khi không trốn đi tắm ao hồ , nhưng có những nơi sông hồ nhiều , sảy chân cái té xuống sông . Hai chị_em mình té mấy lần , có người vớt , có khi ôm_chân cầu được thì tự bò lên . Sống 16 năm dưới miền tây , giờ 30 , vẫn không bơi được . Năm 12 13 đi vũng_tàu mình có đem phao , rồi chẳng nhớ vì_sao phao 1 đường , mình thì bị sóng đẩy đi đâu , cũng may có người nhìn thấy túm tóc lên , ói xanh mặt . Mạng còn lớn và gặp may . Nhưng thực_sự không tập bơi được , có nhiều người dạy mình bơi lắm rồi . Biết_thân biết phận nên chỉ tắm biển phía trong cạn , hồ bơi thì dạng hồ con_nít .",1,0,3
165,Nghe bọ biển thì không dám ăn nhưng nghe cùng họ tôm thì có dịp thử cũng được đấy nhỉ .,0,0,9
166,Việc trồng cây bảo_vệ rừng nên đặt lên hàng ưu_tiên .,0,0,3
167,"Ngày_xưa đi học rất nhẹ_nhàng , nhưng vẫn thành_tài . Ngày_nay học thì nặng , sách năm nào cũng phải thay . Vất_vả học_sinh và lãng_phí tài_nguyên . Nhà xuất_bản thì vui thôi .",0,1,8
168,"Châu âu làm ra airbus , những chiếc máy_bay tuyệt_vời . Trình_độ công_nghệ thực_sự vượt xa nhật . Tất_nhiên oto đức âu cũng ăn_đứt nhật rồi .",0,0,9
169,Nhìn cái mặt đã đủ hiểu rồi .,0,1,6
170,"Sáng cố dậy sớm hơn chút , chọn món ăn kiểu như salad , món hấp cho nhanh , mình nấu_ăn ít khi quá 1 tiếng ạ , mấy món cầu_kì thì cuối tuần . Chứ cứ ăn sẵn nilon bọc , hộp nhựa các kiểu . Lại còn không đảm_bảo 100 tính tươi ngon nữa .",1,0,9
171,"Các bác đọc kỹ đề chưa mà quăng ra nhiều vậy , có 400 thôi , attrage lăn bánh là đủ , con soluto thì thiếu . Còn hãy chạy thử để biết , ngồi phán khó lắm .",1,0,2
172,Hy_vọng ông mau bình phuc .,0,0,1
173,Cá_thu thành tinh rồi .,0,0,7
174,Ôi tiền nhiều quá ! chia nhau rung đùi ngồi đếm còn gì sướng hơn .,0,0,4
175,"Cứ xe nhật mà đi cho nó lành . Còn muốn mẫu_mã optin này_nọ thì nên mua xe trung_quốc , về khoản này thì xe hàn cũng không so được .",1,0,2
176,Cách_tân đồng_phục theo kiểu hình 2 thì miễn đi !,0,0,1
177,"Em nghĩ bác có_thể vay thêm ngân_hàng hoặc nhận trả_góp mua xe mới luôn . Vì đây là dòng xe cỏ , đi đã không được chuẩn chỉ rồi mà còn là xe cũ nữa thực_sự không đáng . Còn vẫn muốn thì nên lấy i10 ạ , dòng 2015 đổ về .",1,0,2
178,"Mẹc đi bộ vuốt râu là có thật , ăn hôi pen là có thật luôn .",0,1,4
179,"Do người dân miền nam quen theo phương_ngữ phía nam và một_số tên kị húy từ thời nhà nguyễn để lại thành thói_quen của người miền nam ví_dụ hà tông quyền thì người miền nam gọi là hà tôn quyền , còn lê_thánh tông người miền nam gọi là lê_thánh tôn . Vì chữ tông là tên nguyễn phúc miên tông , tức vua thiệu trị cháu nội nguyễn ánh , nên tông phải đọc là tôn vui_vẻ .",1,0,3
180,"Trời_ơi ! đọc mà căm_phẫn đến trào nước_mắt , sao lại có_thể_loại người ác đức đến vậy ! thương các con vô_cùng , mang nỗi đau về cả_thể_xác và tinh_thần , càng xót_xa cho 2 bé gái bị tên cặn_bã kia xâm_hại . Thật đúng là thua cả loài thú , không còn từ nào để diễn_tả .",1,1,6
181,Quá tuyệt vờichúc mừng 6 em .,0,0,8
182,Mình hãy xem giá con tiguan của vw kìa . Chỉ hơn 500 .,0,0,2
183,"Ghét nhất suốt ngày nhận những cuộc_gọi mời đi hội_thảo , rồi mua bảo_hiểm này_nọ . Ghét kinh_khủng_khiếp !",1,1,9
184,"Thật vui khi thấy bạn vẫn khỏe mạnh ! nhiều năm trước mình đã có cơ_hội bơi gần bạn , lúc đó thực_sự rất sợ bạn xơi_tái mình .",0,0,7
185,Xem_lại hóa_chất trong màu_vẻ .,1,0,0
186,"Tước quyền nuôi con vĩnh_viễn , cấm không được lại gần trong khoảng_cách 50 . Để tránh khơi dậy nỗi ám_ảnh .",1,0,6
187,Sáng giờ 2 vụ dừng đền đỏ bị tông phía sau mà_lại ở vũng_tàu ! xe_con tông cũng đã khó sống rồi đằng này toàn xe công với xe ben mất thắng thì mạng người sao giữ được !,1,0,2
188,Chúng_ta lại có nguy_cơ đánh mất một tài_sản văn_hóa trăm năm ! xây mới rất dễ chứ bảo_tồn giá_trị trăm năm rất khó .,0,0,3
189,Đây hoàn_toàn là lỗi từ phía các công tình_yêu tài_chính khi không phân_biệt được những hồ_sơ vay vốn kia là giả .,0,0,9
190,Nhan_sắc đời_thường ảnh cuối bình_thường quá . Tóc khô xấu . Hy_vọng em sẽ hoàn_thiện bản_thân .,0,1,5
191,"Ý_kiến này rất hợp_lý và hợp tình , vì năm nay , chủ_đề chính vẫn là covid 19 chúc nước anh_em cuba luôn vững_mạnh và phát_triển .",0,0,1
192,"Các bộ sách lớp 1 giống như dạy cho những trẻ siêu_nhân , các bé vào lớp một chỉ mới có 6 tuổi mà chương_trình dạy chẳng khác_nào như lớp 3,4 hồi xưa . Thật tội cho các bé học theo kiểu cải_cách như bây_giờ .",0,1,8
193,"I10 đi cho nó máu bác ạ , nhỏ gọn đi trong nội_thành hoặc đi công_tác gần_xa đều đầm chắc , suýt_soát đầu phân khúc cứ chọn i10 là đạt điểm 10 .",1,0,2
194,Cầu_mong thế_giới bình an !,0,0,1
195,2 con ăn_khỏe nhanh nhớn nhé .,0,0,0
196,Em tôi mắc bệnh tim nặng nhưng nó có_thể chơi thuốc bán thuốc . Chắc chơi thuốc cho bệnh đỡ nặng hoặc bán thuốc lấy tiền chữa bệnh tim . Nghe hoàn_cảnh thương ghê .,1,0,1
197,"Một phần mua xe vì niềm tự_hào dân_tộc ra , sản_phẩm hàn luôn đáp_ứng được tất_cả các nhu_cầu của khách_hàng từ mẫu_mã , an_toàn , tiện_nghi . Hiện_tại việt_nam , sản_phẩm xe hàng trong đó có hyundai đã vượt mặt qua toyota về doanh_số 8 tháng đầu năm .",1,0,2
198,Bác_sỹ việt_nam tuyệt_vời quá .,0,0,0
199,"Cá_nhân mình thích chị irina người nga hơn . Trước_đây mình không bỏ sót 1 tin nào về cập đôi đó , tiếc quá .",0,0,5
200,"Không_thể tin được , sao lại tồn_tại những loại cầm_thú như thế này .",0,1,6
201,Chúc 2 cháu mạnh_khỏe .,0,0,0
202,"Tâm_hồn người nghệ_sĩ nhạy_cảm , mong_manh tựa dây đàn . Để người khác hiểu được họ cũng là một thách_thức .",0,0,5
203,Chương_trình phổ_thông chúng_ta cách đây 15 20 năm thời tôi học ngoại_trừ môn tiến anh có vấn_đề thì tất_cả rất tốt đến các nước phát_triển củng công_nhận điều đó ngày chỉ học 1 buổi tuần học 5 buổi mà học_sinh sau khi tốt_nghiệp 12 ngoại_trừ môn tiếng anh thì học trung_bình cũng rất uyên_bác các môn khoa_học . Rồi tự_nhiên văn lịch_sử đia lý còn hơn các nước phát_triển . Chúng_ta chỉ cần cải_cách môn tiếng anh và bật đại_học là đủ .,1,0,8
204,Ngòi không phải lúc_nào cũng nổ . Ngòi khủng chỉ cần để đe_dọa cũng đủ tê_liệt đối_phương !,1,0,4
205,Khả_năng chấn_thương tái_phát thường_xuyên khi về đá ở anh .,1,0,4
206,Bây_giờ nhập_cảnh chỉ người đang làm_việc ở việt_nam hay những người việt hồi_hương thôi . Khách du_lịch tôi nghĩ không có là bao . Khánh du_lịch không có nhiêu vì họ phải cách_ly 14 ngày mà họ có đi du_lịch cũng ngần ấy thời_gian hay lâu hơn là trong vòng 30 ngày . Mất 14 ngày giam cách_ly thì mấy ai hứng_thú đi du_lịch như_vậy .,1,0,3
207,Các doanh_nghiệp nhật về nước sản_xuất thì việc_làm cho những nước xuất_khẩu lao_động nhiều hơn .,1,0,9
208,"Dài 6 cao 2 , nó sẽ là chiếc suv to_lớn nhất thế_giới .",1,0,2
209,Tuổi chàng hơn gấp đôi tuổi nàng nhưng nhìn vẫn rất xứng_đôi .,0,0,5
210,"Trong tầm giá này chỉ có xe nhật tiêu_biểu là nissan sunny , honda city , suzuki ciaz và huyền_thoại vios , lấy về chỉ có đi , đến kì bảo_dưỡng thì bảo_dưỡng bình_thường , giá rẻ . Tuyệt_đối không chơi congnong hàn . Thân !",1,0,2
211,Bột than tre thì tốt nhưng sợ khi đại_trà thì không biết than gì thôi .,1,0,9
212,"Tạ_ơn trời phật phù_hộ , tạ ơn các bác_sỹ .",0,0,0
213,"Cá_nhân mình vẫn sẽ chọn i10 , con xe quốc dân và phù_hợp với mọi tiêu_chí bài viết đưa ra . Kiểu_dáng cũng như nội_thất vừa đủ , tiện_nghi đối_với một con xe dịch_vụ và gia_đình cỡ nhỏ .",1,0,2
214,"Ở bên mỹ còn có câu_chuyện về chiếc cầu_thang xoắn_ốc bằng gỗ không dùng đinh nữa cơ ạ . Địa_chỉ là bang new mexico của mỹ , hãy ghé thăm nhà_thờ loretto . Thế_thì kết_hợp hai công_trình bằng gỗ này của trung_quốc và mỹ vào nhau thì chúng_ta có_thể xây lên được một tòa nhà cao_tầng cao đến đâu theo ý_muốn mà bằng gỗ được đấy ạ . Dùng cầu vòm gỗ xây tầng 1 đầu_tiên của tòa nhà này , sau đó dùng cầu_thang gỗ xoắn_ốc trên để đỡ cầu vòm bằng gỗ thứ 2 đóng vai_trò là tầng thứ 2 của tòa nhà này . Cứ tương_tự_cao đến vô_số tầng thì thôi do cầu_thang gỗ chịu lực phi_thường kia_mà . Đúng không bạn nhỉ ?",1,0,7
215,"Ngày đó chưa có điều_kiện mua đĩa nhạc nên cả xóm có 1 đĩa là cứ chuyền nhau nhà này , nhà kia nghe .",1,0,5
216,Ước_mơ của mình là được ngắm cực_quang một lần trong đời .,0,0,7
217,Mới đi học học được mấy hôm mà_lại phải vào bệnh_viện rồi . Khổ_thân mấy bé .,0,0,0
218,"Chọn tot là lựa_chọn khôn_khéo của mo . Đội_hình đã rất đẹp , toàn vào độ chín của sự_nghiệp , mà_lại được bổ xung nhiều cầu_thủ chất_lượng . Trong khi không bị áp_lực lớn về lối chơi và đoạt danh_hiệu . Nếu lần này không thành_công nữa thì mo đúng là đã hết thời . Năm nay tot rất đáng xem .",1,0,4
219,Nghe câu có cơ_hội đòi lại món nợ nghe vẻ hư câu thế không biết . Không biết có nợ thêm nợ không nữa . Tội à mà thôi .,0,0,4
220,"Thực_ra là 1 sự thất_bại lớn giữa các bên . Nhất bán không thì không bao_giờ bc nó bánthứ 2 m10 chả còn coi_trọng bc nữa , muốn lắm nhưng không đượcthứ 3 câu lạc_bộ bắt_buộc chịu lỗ vì tiền trả lương phần hợp_đồng còn lại của m10 bao năm thành_tích không tương_xứng với tiền_lương hy_vọng kéo giữ thêm 1 năm để thay_đổi cục_diện . Thứ 4 viễn_cảnh không sẽ đến khi m10 quyết ra đi bc sẽ chả còn gì . Mùa sau mà xem , chớ vội tưởng_bở .",1,0,4
221,Pháp_luật trừng_trị tên vô_đạo này thật nặng .,0,1,6
222,"Sao cứ làm_khó làm gì , lấy thước_đo 1 cạnh hình_vuông là xong !",0,0,8
223,"Nghe mà đau_lòng , mong con sẽ bình an sống với bà ! !",0,0,6
224,Lại nữa . 28 không đủ sao mà_lại hành nữa à .,0,0,4
225,Căn nhà nhìn đẹp quá .,0,0,3
226,"Bài_toán trên là giả_thuyết nên lời_giải cũng là giả_thuyết ! xét trong phạm_vi trái_đất , thì không_thể_nào có một tam_giác nào đáp_ứng được yêu_cầu đề_bài . Xét theo hình_vẽ của đề_bài thì cũng không_thể có một tam_giác nào đáp_ứng được điều_kiện đề_bài tổng 3 đường_cao 1 mm mà diện_tích lớn hơn diện_tích trái_đất , vì nếu có một không_gian vô_tận để vẽ ra tam_giác trên thì chỉ_vẽ được một đường_cao nằm trong tam_giác đáp_ứng yêu_cầu đề_bài nhỏ hơn 1 mm , 2 đường_cao còn lại là ảo ngoài tam_giác . Kết_luận với đề_bài như trên , không_thể có một tam_giác với tổng 3 đường_cao nhỏ hơn 1 mm , nhưng diện_tích tam_giác lại lớn hơn diện_tích trái_đất 510 . . 000 km2 !",1,0,8
