,text,label_x,label_y
332,phòng thực_hành quá bé bụi_bặm quạt không quay đề_nghị phòng đào_tạo chia ca thực_hành nếu không sẽ không đủ chỗ ngồi .,2,4
333,bao_nhiêu ý_định còn đang dang_dở .,2,3
334,facebook nhà_cái đến từ châu âu .,0,0
335,ghê quá chị ơi .,1,3
336,tưởng không tag .,0,3
337,em muốn vào ynm lắm ạ .,1,9
338,giáo_viên dạy hay nhiệt_tình vui_vẻ hài_hước nhiều kinh_nghiệm giảng_dạy .,1,2
339,ké tìm thống_kê trong kinh_tế kinh_doanh và hành_vi người tiêu_dùng ạ .,0,2
340,giảng_viên tận_tâm dạy tốt .,1,2
341,địa_điểm nhà_văn_hóa phường bách_khoa nguyễn hiền phường bách_khoa quận hai bà trưng hà_nội .,0,1
342,tạch rồi .,2,3
343,em mong môn_học cập nhập thêm nhiều điều mới có những ví_dụ thực_tiễn sinh_động nội_dung môn_học nên súc_tích và nhấn_mạnh trọng_tâm hơn .,2,2
344,tiếng anh tốt vì làm_việc trực_tiếp với khách_hàng nước_ngoài .,0,5
345,có ai định học mos đăng_ký nhóm với mình được giảm người đăng_ký lẻ bị đắt nhóm mình còn thiếu bạn á .,0,0
346,ghi bài quá nhiều .,2,2
347,giảng_viên chưa bám sát được sinh_viên .,2,2
348,hành_vi người tiêu_dùng .,0,7
349,địt_mẹ thế này chết .,3,3
350,về ngôn_ngữ thì cái này phải chủ_động và ý_thức của mỗi người thôi anh còn thấy may vì trường không bắt học tiếng hàn ấy chứ vừa học trên lớp với thêm tiếng anh đã đủ oải rồi thêm tiếng hàn nữa chắc xỉu ngang .,0,2
351,giáo_viên rất nhiệt_tình và tận_tâm .,1,2
352,nhanh lên để còn giật .,0,3
353,văn_bản quy_phạm_pháp_luật đã được dán đánh_dấu các loại văn_bản highlight take note và được mang vào phòng thi .,1,2
354,một ngày tại trường .,0,2
355,trai của ta .,0,3
356,ẹ ẹ .,0,0
357,tuyển thành_viên câu lạc_bộ bộ cầu_lông neu .,0,9
358,con_gái đã tốt_nghiệp rồi chúc_mừng cháu và gia_đình nhé .,1,6
359,vẫn còn nhớ đầu năm đi xử_lý giấy_tờ cho lớp ở onegate rồi bị mắng như tát nước vào mặt cú shock đầu đời .,2,4
360,còn chần_chừ gì nữa hãy cùng indec đến với global fair để nắm_bắt được những kiến_thức chuyên_môn cốt_lõi bộ kỹ_năng ứng_dụng ai hiệu_quả .,1,2
361,mình đang ghép nhóm học mos ai muốn ghép chung inbox mình .,0,0
362,chúc chị thành_công .,1,3
363,chiến_dịch epiphany việc nhỏ đừng bỏ_ngỏ .,0,3
364,ngân_hàng nhà_nước .,0,5
365,chỉ_tiêu trung_ương .,0,3
366,ưu_tiên có các chứng_chỉ nghề_nghiệp chuyên_nghiệp .,0,5
367,hôm_nay học xong ca xong về lấy được xe thế_là phải đi bộ ra ngõ tự_do hát karaoke chờ lúc mới về lấy được xe giá_như nhà_xe rộng hơn đã về nhà từ sớm .,2,4
368,thằng nay non trùm_chăn vào là được rồi .,2,3
369,giảng_viên dạy rất tốt nhiệt_tình khả_năng sư_phạm cao .,1,2
370,tôi ôn tủ năm mới thi ấy .,0,2
371,em có là cô gái .,0,3
372,các em nhanh_chóng apply để chúng_mình có cơ_hội_đồng_hành cùng nhau nhé .,0,9
373,em cần nhà_lầu xe_hơi anh chịu không nè .,0,3
374,dẫn đi coi .,0,3
375,tại mày nhát thằng hèn .,3,3
376,thời_gian đăng_ký từ ngày đến ngày .,0,3
377,tuyệt_vời quá bác về chưa .,1,6
378,chắc diễn trên nóc .,0,3
379,mình cần pass .,0,8
380,sau_này có vợ hay con_gái thì nhớ bảo họ là người_ta sờ mông mình xong xin_lỗi thì phải tha_thứ và đừng làm quá lên nha .,2,6
381,hay làm cái tour dẫn bé nhà mình đi chơi nhỉ .,0,6
382,có neuer nào muốn học mos ic liên_hệ mình nhé .,1,0
383,dành thời_gian cho kỹ_năng nói trong giờ học càng nhiều càng tốt thời_gian dành cho việc này em thấy chưa đủ .,2,2
384,phòng máy cần được nâng_cấp nhiều máy không hoạt_động được .,2,4
385,nghỉ học không thông_báo hoài bực_mình .,2,2
386,hài hóm hay .,1,3
387,form dưới đây sẽ bao_gồm câu hỏi ngắn dưới dạng trắc_nghiệm xoay quanh vấn_đề này rất mong nhận được sự hỗ_trợ từ các em .,0,8
388,tly muốn vào đây .,0,3
389,học_viện tài_chính lê văn_hiến đức thắng bắc từ liêm hà_nội .,0,1
390,giảng_viên cần nhiệt_tình và tích_cực hơn nữa trong khi truyền_đạt tới sinh_viên .,2,2
391,tuần rồi nhớ .,0,3
392,bất_động_sản trao chưa .,0,3
393,gia_đình chúc mùng cháu đạt được mọi ước_mơ .,1,3
394,trời ui mê cô lứm luôn .,1,6
395,nhi chưa chi đã .,0,3
396,chờ không có nổi .,0,3
397,em đã chuẩn_bị vạn câu hỏi vì_sao .,0,3
398,tìm_hiểu được là từ vị_trí data analyst có_thể phát_triển theo hướng business và technical .,0,5
399,mùa này hanh khô rất dễ cháy nổ .,2,3
400,biết bán từ mấy giờ đến mấy giờ vậy .,0,3
401,nhiều cái đọc không_thể hiểu nổi phải mở sách tiếng anh ra đọc mới hiểu .,2,2
402,trong trường_hợp quần_áo bị cháy hãy dừng di_chuyển nằm_xuống và trở_mình liên_tục cho đến khi ngọn lửa được dập tắt đồng_thời che mặt càng nhiều càng tốt .,2,7
403,mong mọi người giúp gia_đình chị_em được đoàn_viên .,0,8
404,em đỗ ngành rồi ơi .,1,2
405,cô rất nhiệt_tình trong hoạt_động giảng_dạy công_bằng trong đánh_giá rất quan_tâm đến sinh_viên .,1,4
406,đừng ẩn danh nữa mà .,2,3
407,mê cách ynm support chuyển trạm .,1,9
408,bạn có_thể tham_khảo danh_sách câu lạc_bộ tổ đội ở đây nhé .,0,9
409,em cầm cho đỡ mất .,0,3
410,bạn nào thắc_mắc inb trực_tiếp thông_tin cho thầy để được cộng điểm .,0,1
411,cải_tiến phòng học nhiều thiết_bị cho việc thực_hành .,2,4
412,em cảm_ơn nhiều .,1,8
413,chị tròn mama nhà sáng_tạo đa nội_dung influencer đình_đám với hơn nghìn lượt theo_dõi trên tiktok nghìn lượt subscribe trên youtube .,0,6
414,chúc_mừng các tân cử_nhân và trường đại_học kinh_tế quốc dân ngày_càng phát_triển tốt_đẹp .,1,2
415,người từng trải là người từng biết đau .,0,3
416,thật là hữu_ích làm_sao .,1,3
417,duyệt em trường ơi .,0,3
418,mô_tả bài giảng trên bảng nhìn hơi rối mắt .,2,2
419,lớp lý_thuyết chủ_yếu dạy về các công_nghệ mới những sáng_tạo trong công_nghệ trên thế_giới cũng như trong lĩnh_vực di_động rất ít kiến_thức về lập_trình để tôi có_thể hiểu về lập_trình trên thiết_bị di_động cũng như việc_làm bài_tập ở lớp thực_hành và đồ_án môn_học .,2,2
420,đậu má hết dám mặc váy luôn á trời thỉnh thoáng cũng hay đá vào đây ăn má thôi đợt này chắc đóng_đô bánh_mì ở synary thôi .,2,4
421,giảng_viên lên_lớp đúng giờ tận_tâm với sinh_viên và nhiệt_tình giảng_dạy hướng_dẫn .,1,2
422,nhìn là biết em làm .,0,3
423,thực_hành em không có_học với giảng_viên này da có_thể nhầm_lẫn gì chăng .,2,2
424,đỗ chưa .,0,2
425,ở các nước như trung_quốc hay hàn_quốc thì bao năm nay vẫn cứ thi đại_học thẳng căng như nước ta trước mấy năm xét tuyển .,0,2
426,cập_nhật số báo_danh đúng và nhập điểm thi tn trung_học phổ_thông năm trên hệ_thống của trường đến .,0,1
427,mình đã gửi lại thẻ chỗ bảo_vệ nhà .,0,4
428,mình lên đây chỉ đi bộ nên cần tìm chỗ gần á .,0,3
429,nhìn_chung vẫn không nên đăng_ký học thể giáp giờ hoặc là muộn hoặc là xin về sớm tiết trước .,0,2
430,có ai pass giới_thiệu lý_luận nhà_nước và pháp_luật ạ .,0,2
431,ngủ chill phải biết .,1,3
432,bạn tham_khảo trường hàng_xóm nhé khu để xe mái che vip đi bộ bước tới phòng học wifi mạnh ối dồi ôi .,1,4
433,đối_tượng sinh_viên khoa luật trường đại_học kinh_tế quốc dân .,0,1
434,thấu_hiểu được sự nhiệt_tình và tâm_huyết của các bạn ban tổ_chức cuộc thi quyết_định sẽ gia_hạn đơn thêm ngày thời_hạn đóng đơn chính_thức được lùi tới ngày .,1,9
435,master tuấn anh .,0,6
436,thầy giảng thường không đúng trọng_tâm bài .,2,2
437,đỉnh_cao nhân_loại .,1,3
438,ké với ạ .,0,3
439,nhiệt_tình và quan_tâm đên sinh_viên hơn .,2,2
440,dạy đúng theo giáo_trình .,1,2
441,giảng_viên giảng_dạy nhiệt_tình chi_tiết slide bài giảng đầy_đủ .,1,2
442,một_số phòng thì quạt đã bị hỏng .,2,4
443,ai rồi cũng giơ handsign của ynm thôi .,1,9
444,hệ_thống phòng máy còn nhiều vấn_đề chuột bàn_phím hỏng vdotv .,2,4
445,chết_mê chết_mệt .,1,3
446,slide dễ hiểu .,1,2
447,có người gieo vào nhau niềm tin .,1,3
448,tối này cho bay thả hồ mà run .,0,3
449,di_đà phật chi yên_nghỉ nhé .,0,7
450,giờ em chỉ cần tốt_nghiệp đúng hạn thôi .,0,2
451,học kinh_tế quốc dân hà_nội do ts .,0,2
452,phòng học buổi trưa rất nóng có_thể trang_bị thêm quạt thì tốt hơn .,2,4
453,học cái tốt_đẹp phát_triển đâu không thấy toàn tuyên_truyền mấy thứ rác_thải bên họ còn đang tranh_cãi nhưng lại cảm_thấy mình tiến_bộ .,2,7
454,học_hỏi đi .,0,2
455,nam_trung bộ bọn tao đéo có nhận tỉnh đấy cùng miền từ vỹ tuyến trở ra nó đéo có liên_quan gì đến miền nam .,3,7
456,anh thành ổn .,0,3
457,cần tìm ưu_tiên sách auth .,0,2
458,mình có giao_dịch đàm_phán và kinh_doanh marketing căn_bản .,0,2
459,có cả nhóm zalo à chị .,1,2
460,biết ngay mà đúng phần có lá cờ luôn đoán chuẩn vãi .,1,3
461,quãng đường di_chuyển chân cầu_thang neu cổng trần đại_nghĩa bằng đường khu để xe giữa tòa và đại la kim ngưu phố .,0,4
462,chức mừng con_gái mẹ đã hoàn_thành xuất_sắc mục_tiêu đã đề ra nhé .,1,6
463,năm mình là leader team marketing chi_phí lương khoảng chi_phí quảng_cáo trung_bình tháng doanh_thu đem về mỗi tháng khoảng .,0,5
464,nhập điểm dfi .,0,3
465,thầy cho làm bài_tập nhưng không giải làm sinh_viên không biết đúng sai như thế_nào .,2,2
466,chuẩn_bị khai_giảng lớp điểm_danh kiểm_tra sự sẵn_sàng của lớp_học đặt in tài_liệu liên_quan đến lớp_học tài_liệu lớp_học đề thi .,0,2
467,chính_thức neu công_bố điểm_chuẩn trúng_tuyển đại_học chính_quy .,0,1
468,ynm rất vinh_dự khi được góp một phần vào dự_án thiện nguyện dệt cửi thêu mây tại mai châu hòa bình tổ_chức bởi ewa và tổ_chức phi chính_phủ keep it beautiful vietnam .,0,7
469,môn này đổi giáo_viên dạy thay quá chậm làm mất nhiều thời_gian của sinh_viên .,2,2
470,thời_gian check in ngày .,0,1
471,tốc_độ qua trường oi .,1,4
472,như_vậy có đảm_bảo được chất_lượng giảng_dạy không .,2,2
473,cô vui_vẻ hay quan_tâm sinh_viên .,1,2
474,chả_bù chạy thục_mạng .,0,3
475,chúc_mừng gd với cháu nhé .,1,6
476,thầy nên hướng_dẫn bài_tập nhiều hơn và nên giải các bài khó .,2,2
477,vì lúc ấm_ức trách_móc bố_mẹ thì người_ta vẫn miệt_mài học_hành em ạ .,2,6
478,tăng_cường giảng_viên hỗ_trợ thực_hành .,2,2
479,dạy đúng giờ nhiệt_tình .,1,2
480,nghỉ thôi học là chuyện cả đời mà .,0,2
481,tyler kẻ sáng_tạo .,0,6
482,mê quá .,1,0
483,địa_điểm tiểu_học nam thành_công_nguyên hồng .,0,1
484,chị hằng tốt_nghiệp rồi hả bác chúc_mừng chị và cả nhà ạ .,1,6
485,chương_trình học về môn_học này rất hợp_lý cho sinh_viên .,1,2
486,học phòng elab quá rộng phân_tán sinh_viên làm giảng_viên khó tương_tác trực_tiếp với sinh_viên .,2,4
487,mãi nhớ tham_số của thầy .,1,3
488,chi biết uoc .,1,3
489,ổn không .,1,3
490,mình năm mới tham_gia câu lạc_bộ .,0,9
491,ví_dụ như chị là một sinh_viên lscm và cũng quan_trọng chuyện học chuyên_ngành nên chị ưu_tiên apply các câu lạc_bộ học_thuật .,0,9
492,app liền .,1,3
493,thầy giảng hay mặc_dù thỉnh_thoảng có ngoài_lề nhưng làm cho chúng em rất hứng_thú và không buồn_ngủ .,1,2
494,em vừa thấy thông_báo nộp hồ_sơ mghp đợt năm và đối_tượng được ghi là sinh_viên chưa nộp hồ_sơ và chưa được mghp ở các kỳ trước năm_học trước .,0,2
495,dạy như ta lớp trường bịp vãi cả đái lại không cho hủy nữa đúng là neu tư_bản vãi cả đái .,3,2
496,mình cũng mời đi .,0,3
497,bước tham_gia điền khảo_sát bạn sẽ cần để đọc và hoàn_thành .,0,1
498,anh thành hưng là một mc trẻ đạt được rất nhiều thành_tựu tại các chương_trình tìm_kiếm tài_năng mc như top fire miroir top mc spotlight diamic .,1,6
499,làm môn toán làm được thằng giám_thị gọi là đứng dậy bắt cả lớp làm lại vì nó phát_hiện là nó phát nhầm số thứ_tự .,2,2
500,ở đây comment nhiều người không tiện nên inbox thầm_kín nha .,0,0
501,thế đứa nào đang nhắn_tin đây .,0,3
502,nhìn lại chặng đường sau gần tháng đi tìm ngôi_vị quán quân cho go finance quả_thực chưa bao_giờ là dễ_dàng .,0,9
503,đề_nghị giảng_viên phải theo sát với thực_tế hơn .,2,2
504,phương_pháp dạy hay tân tâm nhiệt_tình .,1,2
505,giảng bài dễ hiểu .,1,2
506,tiếp_cận với kiến_thức thực_tế nâng cao khả_năng tự học nghiên_cứu .,1,2
507,hay bị quên .,2,3
508,đội enactus đại_học kinh_tế quốc dân enactus neu là một tổ đội trực_thuộc đoàn trường đại_học kinh_tế quốc dân với sứ_mệnh giải_quyết các vấn_đề xã_hội thúc_đẩy phát_triển bền_vững thông_qua các dự_án xã_hội mang tính kinh_doanh kinh_tế enactus neu mong_muốn được tạo ra những nhà lãnh_đạo tương_lai những nhà lãnh_đạo mang trong mình trách_nhiệm xã_hội với trái_tim dành cho cộng_đồng .,0,9
509,cuộc thi hùng_biện convince us đã chính_thức khép lại bằng những màn trình_diễn ấn_tượng những giây_phút vỡ òa cảm_xúc .,1,9
510,phần sửa bài_tập quá nhanh .,2,2
511,combo tắc đường leo tầng thì hay rồi .,2,4
512,bạn em bị lười giao_tiếp xã_hội cơ_mà tốt_bụng lắm ạ mọi người thông_cảm_nhó .,0,6
513,tớ viết bài này với mong_muốn có được người bên cạnh chứ buồn lắm .,0,6
514,hôm_qua là ngày đầu_tiên bọn em đăng_kí tín_chỉ nhưng do vướng lịch sinh_hoạt công_dân đầu khóa mà em đã lỡ mất việc đăng_kí thêm tín_chỉ .,2,2
515,nhân_tiện cho em hỏi thi bù hoãn thi đợt đầu tháng thì bao_giờ mới lên điểm ạ .,0,2
516,nay mưa_rào chắc nghỉ hết .,2,2
517,địt_mẹ trường gì bất_ổn .,3,2
518,hài_lòng với cách dạy của cô .,1,2
