,text,label_x,label_y
426,tối nay em sẽ đi học chớ không đi chơi nha abe .,0,0
427,bố lạy mày đừng hiếp_dâm thị_giác của bố nữa admin à .,1,1
428,nguyễn hoàng hoài thương .,0,0
429,đỗ_thủy_trinh giông mạng nhà .,0,0
430,toàn dân_công giáo .,0,0
431,hóng phim ra rạp .,0,0
432,bạn bị phạt khi chê lãnh_đạo kênh_kiệu ngu cùi bắp . không phải vì bạn xúc_phạm họ mà vì bạn đã lộ bí_mật quốc_gia .,2,2
433,cực_kỳ thuyết_phục .,0,0
434,có ai chơi gay không inbox mình đi .,0,0
435,tran dan tien bo . moi gia nhap dcs .,0,0
436,khoe ké với ạ .,0,0
437,okay thả tim cho bạn .,0,0
438,ok trai .,0,0
439,gốc tàu mà chửi trung_quốc ghê .,0,0
440,cố lên cố lên .,0,0
441,dương ly nhím .,0,0
443,phan quỳnh anh bóp là gì .,0,0
444,chào các bạn quay trở_lại với tòi súng vờ lốc .,0,0
445,rách háng như_chơi .,0,0
446,có vẻ là người nổi_tiếng .,0,0
447,súng bắng không chít . dao chặc không đức . tấc nhiêng vi_trùng tô vít sao xâm_nhập được dần đần . tôi cam_đoan là như_vậy . ơn zời dần đần có món thần_quyền môn . nếu không giờ tò tí te roày .,0,0
448,hàng fake bạn .,0,0
449,động_cơ quyên_góp tiền là gì .,0,0
450,địt_mẹ admin óc cức lắm . địt_mẹ người_ta khổ chứ đéo rãnh lên đăng ba cái tào_lao như đâu . cho người_ta được đồng xu cắt bạc nào chưa . ở đây xạo lồn . mẹ sinh cái tay ra trước hay sao ngu .,2,2
451,nổ như chó .,1,1
452,đã đi ngủ từ lúc nhưng thể_nào ngủ nổi .,0,0
453,công_nhận cái khẩu_trang giống thật còn .,0,0
454,đúng là ở kingdom đẳng_cấp khác hẳn .,0,0
455,có lồn đâu mà lấy tỷ chùi trời .,1,1
456,yếu_đuối vãi thế_thì sao bước qua nổi sóng_gió cuộc_đời .,0,0
457,hợp_lý .,0,0
458,nhìn cái bút đã muốn ấy ấy .,0,0
459,òa là thầy_giáo lại vừa đẹp_trai lại chu_đáo mê quá đi à .,0,0
460,khôn ra rồi đấy . sẽ cho ở lại trái_đất .,0,0
461,nhớ bả binh lắm mà .,0,0
462,sam sam hậu hoàng đó .,0,0
463,bao_giờ cho đến ngày_xưa chúng_ta hãy biết_ơn lịch_sử suốt từ thời lần đánh nam hán trên sông bạch đằng . đừng như bây_giờ tên cũng không dám gọi . chúc bác lượng luôn an_toàn .,2,2
464,nó chửi như vậy_mà vẫn là cô linh cơ à không có lòng tự_trọng sao .,0,0
465,nhìn bà trang giống tăng thanh hà_ghê .,0,0
467,phải_chăng việt_nam sẽ chia làm đôi miền bắc theo khựa miền nam theo mẽo miền trung chắc theo lào .,0,0
468,hợp_lý hơn nè abe .,0,0
469,cách_ly tại nhà rồi nhaa .,0,0
470,bao_nhiêu cái tý trôi qua rồi . mà vẫn không thấy đâu . quá buồn .,0,0
471,đéo biết game phải để giải_trí không nữa .,1,1
472,có màu rằn_ri không .,0,0
473,kanh nè .,0,0
474,chịu cứng .,0,0
475,đã dislike mv của jack để ủng_hộ cây ây ti em .,0,0
476,diễm ngọc vui thôi đừng vui quá .,0,0
477,lưu bảo_toàn đọc hại não vờ cờ lờ .,1,1
478,tưởng gì bắt_chước trend của mình hồi nhỏ ngàn trăm hồi đó .,0,0
479,khỏi đi để cháu còn đi học .,0,0
480,thầy địt_mẹ giả_tạo vãi .,2,2
481,đỷ chị minh hiếu .,2,2
482,giáo_án ma phi_te của thầy thật bổ_ích .,0,0
483,nhungcovid tài_trợ hết lo gì .,0,0
484,. đĩ nl . con bà sinh cl bị sình đó .,2,2
485,mỹ duyên kể chuyện gì dạ .,0,0
486,vẫn là abe nhưng ở nền nhạc khác .,0,0
487,lolz .,1,1
488,mai quach ok hoa rơi cửa phật .,0,0
489,aba nhớ đem con này ra thế_giới nhé abe .,0,0
490,yêu cô quá .,0,0
491,con này mất khối tiền .,0,0
492,thầy review dùm em cái mông này với ạ .,0,0
493,cô thấy cưng dễ_thương quá yêu cô .,0,0
494,muốn rớt nước_mắt .,0,0
495,chui lu viet_nam da roi toi chui bac ky . troi .,0,0
496,vậy thay_vì hô bớ người_ta ăn_cướp thì nạn_nhân nên hô phản_động kìa .,0,0
497,bả lên ti quy đẹp dễ sợ duyên_dáng hà .,0,0
498,nó có lây qua đường điện_thoại không .,0,0
499,link facebook anh trần văn xuân nè mọi người .,0,0
500,tộc mixi có khác .,0,0
501,xin nhà tiên_tri cho biết liệu trong đại_dịch covid này lũ cđ tại hải ngoại có_thể miễn_dịch không ạ và nếu bị nhiễm dịch thì lũ sỏ lá sẽ đổ lỗi cho cộng_sản hay do sự chủ_quan của chính_quyền mỹ .,2,2
502,đâu ra mà vay cái này là đang mua việt nam dưới hình_thức trả_góp đó .,0,0
503,nghe rất lí mạc sầu nhưng lại rất cô cô .,0,0
504,cả cái thằng máu lồn admin nữa dạo này cứ đăng mấy cái nhảm lồn thích mua hộp cơm . thì vè nhà cắm con_mẹ cơm mà ăn đi xăm xoi cái lồn ý à .,2,2
505,mai thu hoàng tôi còn vừa bị chặn comment rồi kia kìa . đúng là đáng sợ hơn cả dịch .,0,0
506,nguyễn văn huân .,0,0
507,ủa bữa khóc_lóc xin_lỗi rồi giờ chửi tiếp hả .,0,0
508,thùy trang giờ có nè .,0,0
509,dễ_thương quá bé ba ơi .,0,0
510,tâm trần chưa dừng lại đâu .,0,0
511,đây là thầy ba sao tuần dùm dầu_gội .,0,0
512,xin ảnh ạ .,0,0
513,hard làm cc gì nưax thầy . cứ đanh man phi_te như_vậy là ok rồi . chắc_chắn lên vcsa .,0,0
514,cứ như mấy ông trại tâm_thần nghịch kiến ấy nhỉ .,2,2
515,sao chị không chửi linh lóc .,0,0
516,mặc_dù có rtx và rx rồi nhưng thôi nếu cho thì nhận .,0,0
517,cuong phan con này năm sau dự là đô nhé .,0,0
518,hải_hà cắcc .,0,0
519,cái máu lồn gì cũng kêu lỗ là thế lồn nào nhỉ .,1,1
520,sau sing là tới hàn_quốc . bằng_chứng là thím ngân đã cài cắm điệp_viên vào đóa .,0,0
521,thầy_giáo lu vờ cờ lờ thấy giáo lu .,0,0
522,cái hàu ob này có dành cho trai cong như mình không nhỉ .,0,0
523,auto mua comment có_thể mua được mà nếu chốt đơn là thật đi nhưng sau không nhắn_tin cho shop thì cũng đâu bán . .,0,0
524,anh_em lưu_ý .,0,0
525,ncc .,1,1
526,tú trinh đen quá mới dính .,0,0
527,nguyễn thị hương giàu để báo nước chứ không giúp nước .,0,0
528,gia cát lồn .,2,2
529,chị nói_chuyện quá sản khoái like cho chị quá thực_tế .,0,0
530,ngoài xây hẳn resort sao trong vườn quốc_gia mới bị phát_giác không giấy_phép . lê trực đền tổ cũng lạ .,0,0
531,chúc_mừng thầy nha .,0,0
532,chu gia_bảo ơ không trả_lời được à .,0,0
533,nguyễn quốc an một giọt là nước suối tinh_khiết .,0,0
534,công_thức phá_sản .,0,0
535,đọc bài báo xong buồn ĩa đéo chịu được .,1,1
536,thuốc_lào đếy .,0,0
537,hàng nóng .,0,0
538,không có hoa_hồng nếu không làm mà chỉ giỏi phá .,0,0
539,tội anh be .,0,0
540,không thuế cao nó người_người xe ô_tô nhà_nhà_xe ô_tô lấy đang méo đâu mà đi .,0,0
541,thu tuyền phan hợp nhóm lại các cậu ơi .,0,0
542,tưởng lại quảng_cáo thuốc sinh_lực .,0,0
543,hoài_giang thành trend rồi kìa .,0,0
544,this is việt_nam .,0,0
545,anh_em đang comment và xem đéo được .,0,0
546,cho em dia chi di_chi .,0,0
547,lần này sẽ khác .,0,0
548,sống chậm thôi các ông .,0,0
549,hongkong ủng_hộ trung quốc trả_đũa mỹ hongkong ở đây là chỉ một_mình bà carrie lam và bộ_sậu tay_sai trung_quốc của bà ta chứ không phải người dân hongkong .,2,2
550,suc vat là có thật .,1,1
551,đinh phước mấy cậu căng quá .,0,0
552,duy trần xin video với bạn ơi .,0,0
553,tôi cũng vây nói không với tân hiệp phát .,0,0
554,còn đây là đỉnh cao_trí_tuệ việt_nam .,0,0
555,nếu là sela thì mọi chuyện sẽ không dừng lại ở đó .,0,0
556,nghe hư trúc nhưng rất mộ dung phục .,0,0
557,phê to phê .,0,0
558,ngủ đất .,0,0
559,this is vietnam .,0,0
560,nguyễn hoàng bài gì .,0,0
561,nguyễn hoàng sâm fbi .,0,0
562,khi không con văn_bản .,0,0
563,nhìn tiên_tri vũ_trụ ngon cơm rồi nghe .,0,0
564,minh nguyen sập_tiệm mẩy thất_nghiệp time .,0,0
565,ông nào khai_giảng không chụp ảnh điểm_danh cái .,0,0
566,tuyển_thủ trong team chuyên_nghiệp mang pubg việt nam ra thế_giới này .,0,0
567,gặp du_học_sinh ma cao bằng tắt nắng hết .,0,0
568,ok như giọt nước .,0,0
569,cháu đang còn nhỏ mà cô chú làm hư cháu quá .,0,0
570,không hiểu cái lồn gì đang sảy ra .,1,1
571,cô linda của chúng em đâu .,0,0
572,em đợi nãy á . này cười xĩu .,0,0
573,cứ từ từ .,0,0
574,không lối_thoát tiến không được lùi cũng không xong .,0,0
575,cutee thật_sự .,0,0
576,hay_ho đéo gì bài này . hay lại câu like mất facebook .,2,2
577,lan hoa mấy đứa suốt ngày bảo người_ta đạo này_nọ cả đời chỉ núp dưới bóng của người khác .,2,2
578,này thì chúc_mừng với chúng_tôi à .,0,0
579,lê nhật_khoa đem qua comment bên lộc sting .,0,0
580,gửi thầy .,0,0
581,ngọc anh cười xỉu khúc đó .,0,0
582,dubai mà coi cái bảng giá này là dội hàng liền . chiếc hyundai bên ân_độ bán về việt nam gần triệu . mua chiec xe là cúng cho chúng_nó hơn chiếc xe . kn thật .,0,0
583,hôm_nay anh chưa đổi được tiền các em chịu_khó mai anh_em mình cùng bay .,0,0
584,các em bình_tĩnh .,0,0
585,hoàng_tử của chị ơi .,0,0
586,congrats .,0,0
587,catherine yangyến đỗ_thề là ứ có bệnh nha . cho về đi .,0,0
588,ra biển team up xem có mở_rộng nuôi tôm ngoài đó được không đó mà .,0,0
589,so_sánh quá khập khểnh hả thầy .,0,0
590,mưa_gió bão_bùng .,0,0
591,nghe thôi biết cội_nguồn nơi nào . nét đẹp của bản_sắc văn_hóa vùng miền .,0,0
593,tuyển để dí vào mạt người khác à .,2,2
594,high fashion lắm á anh .,0,0
595,nhưng người hàn không biết kiểu_dáng đó ở việt nam có một ý_nghĩ ghê_gớm .,0,0
596,ạ các bác nhìn like .,0,0
597,hay quá .,0,0
598,di_đà phật .,0,0
599,người pháp đã buồn rồi không có gì coi buồn hơn .,0,0
600,được vái anh ơi .,0,0
601,vại là đã sai . đánh nhỉ .,0,0
602,thành vinh có page ba gà và những người bạn đó liên_hệ xem .,0,0
603,cô lại dễ_thương . love you cho gờ cu .,0,0
604,sao chúng_mày không nhịn tham_ô cửa_quyền đi .,2,2
605,nhân kiểu tày .,0,0
606,ông này diễn hài nói mua_vui cho mọi người mà . đừng chửi ông ấy .,0,0
607,chất tiền đoán nữa xe về xe về năm xe về tiền đoán xa chúc .,0,0
608,người được nhận máu .,0,0
609,mẹ con nay to ne cho no ngam cuot phun cay canh tot cay lam cac bac .,0,0
610,ông đặt cho tên khánh bánh . ông mất rồi .,0,0
611,cô minh hiếu dễ_thương quá ạ .,0,0
612,theo trần dần thì việt nam là tỉnh của trung quốc rồi sao trần dần về được nữa nhỉ .,0,0
613,anh_em cố_gắng ở trong nhà tránh dịch nha . chết nó chôn tập_thể đó . mà chết hết thì không có ai ăn cứt cho mỹ đâu .,2,2
614,chuối hong_thầy .,0,0
615,phục_vụ cho cộng_sản mà không mang lợi cho chúng những người này kì_vọng gì mong chúng nhân từ đưa ra miếng xương sao .,2,2
616,ngọc ánh sợ quá nhưng vừa về rồi .,0,0
617,vừa đọc nhầm là miễn nhiễn .,0,0
618,trang nay bi bon viet tan mua dut roi . bay gio chi thay mui thôi không à .,0,0
619,may quá idol giới trẻ của vũ_trụ vẫn chưa dính virus .,0,0
620,tú cho anh ba con blue .,0,0
621,mang_tiếng fan cứng đăng nhưng đéo được duyệt .,1,1
622,chẳng thấy nó đẹp ở chỗ nào cả .,1,1
623,gu thời_trang gạ địt à .,1,1
624,trung quốc chắc_chắn sẽ không xâm_lược láng_giềng . vì công_cuộc xâm_lược đó đã được trung_quốc hoàn_tất lâu rồi .,0,0
625,hacker doi ten .,0,0
626,có giáo_án mới tôi idol của thầy .,0,0
627,lê bảo trâm ủa có ai khác giống nữa hả vậy chắc nó cũng là bà_con của .,0,0
628,làm subnautica nữa anh ơi mẹ anh làm mặn vãi ra .,0,0
629,cái phận thằng yếu vùng_vẫy cho lắm cũng phải nghe lệnh thằng to thôi .,0,0
630,phuc tran cảm_ơn bạn mình nhé .,0,0
631,thầy đi làm huấn_luyện_viên cho rồi nha các trò .,0,0
632,ơh khoan khoan tùng ơi sao số của con lại là ngón_giữa vậy .,0,0
633,lê thị huỳnh như giống như cánh hoa_vậy .,0,0
634,quần gạ chịch à .,1,1
635,chơi banh cơm_gạo thì đừng dại mua típ nhất_là của thằng trung thần_thông nha anh_em bám anh hoàng cửu long miễn_phí chắc cú nhất này .,0,0
636,khanh huyen vuu ok ảnh này thì công_nhận .,0,0
637,giống nhau thế . có họ_hàng gì không vậy .,0,0
638,ông can đang bận bảo_vệ bọn ngu nhưng ra vẽ gánh team và đứng trong bệ đá cổ nhưng vẫn cần sự cover từ đồng_đội tránh bị dive bệ đá .,2,2
639,oi nàng công_chúa .,0,0
640,em chào chị . chị xinh quá . thương chị quá .,0,0
641,già mà dơ .,1,1
642,thùy promise nghe hư trúc nhưng lại rất mộ dung phục à em .,0,0
643,lúc đó chị công_đức vô_lượng trời sẽ phù_hộ cho chị .,0,0
644,tạ thị ngọc duyên công_nhận hay có bệh lâu_lâu tự nhớ lại chuyện cuời xong cuời vờ cờ lờ .,0,0
645,ở trên chuyến may bay đó . nhieu người nhiễm khai_báo chu đau phải minh nhung đâu .,0,0
646,người thiệt_hại là chủ xe . thì để chủ xe tự_ý_thức .,0,0
647,trung đa_cấp .,0,0
648,yêu chị quá .,0,0
649,nhiều vãi anh .,0,0
650,lỗ lồồn .,1,1
651,chưa chắc gì người_ta đã chia_tay mà ở đó quay lại .,0,0
652,em sẽ subcribe cho abe kênh mới yên_tâm nha abe .,0,0
653,địt_mẹ cái giọng cười abe nghe khốn_nạn vãi ạ nhưng mỗi lần em nghe em đều cười theo .,2,2
654,tùng mới đáng yêu .,0,0
655,mình là dân xem bóng_đá đơn_thuần cổ_vũ đội_tuyển và cực ghét tụi xàm trên khán_đài toàn đưa ảnh người chết lên .,0,0
656,cũng có thế nói là mất hết .,0,0
657,gra lên nào các bạn ơi .,0,0
658,cương đặng đang bảo ông palu lưu ấy .,0,0
659,lên stream nghe gáy chị_em oi .,0,0
660,tương_lai như phúc xo thôi .,0,0
661,nhờ biết đến những video của nhà tiên_tri kiêm cố zấn cấp cao của tổng_thống đỗ_nam chum mà em hết bị táo_bón .,0,0
662,hàn quốc chửi dân đông lào và đây là hậu_quả .,0,0
663,biệt_danh cho ai cần nha .,0,0
664,nhan nay de lam gì nhi .,0,0
665,cờ giáo_hội . tựng trưng cho hòa bình_công_lý không biết à .,0,0
666,nói quảng_cáo game lại tự_ái .,0,0
667,phương tú ai biết người nghe_đâu mà mấy bài đấy vẫn hit .,0,0
668,ngày_xưa chị nghèo .,0,0
669,mixigaminh ghe .,0,0
670,hợp_lí .,0,0
671,anh_em vào chửi giùm thằng này .,0,0
672,trang moon cười đỏ hết lợi .,0,0
673,giang_hồ hải phòng sau khi xem giang_hồ bắc ninh dạy_dỗ đàn_em và cái kết .,0,0
674,con điên .,2,2
675,đúng bạn .,0,0
676,lại cà_khịa .,0,0
677,thương cô ba .,0,0
678,chàng trai yêu_thương bộ_tộc là bà phù_thủy_đây à anh .,0,0
679,tưởng xuân hiển vờ cờ lờ ba chó .,2,2
680,thương cô quá .,0,0
681,cái này hả .,0,0
682,không icm ca_sĩ concac à .,2,2
683,cũng được đấy chứ độ ộ ộ ộ ộ ộ .,0,0
684,sói said ông_già đang đánh không trượt phát lào giờ phải xin_lỗi .,0,0
685,coi cái này nè thành_viên facebook thân_mến facebook là giả_sử để được đóng_cửa . gần đây nó đang trở_nên quá đông . đã có nhiều thành_viên phàn_nàn rằng facebook đang trở_nên rất chậm . hồ_sơ cho thấy rằng có rất nhiều thành_viên facebook hoạt_động .,0,0
686,cảm_ơn thầy nha .,0,0
687,trần dần bị đồng_tính thôi .,0,0
688,fan cô minh hiếu nè .,0,0
689,ở đâu mà trời vẫn trong xanh vậy anh .,0,0
